Oid,Sediment.Y [mm],HSI_depth,Rmean,RABD845,RABD655-685max
12663,759.78,759.78,0.115343536,0.993738034,1.250427186
12664,759.84,759.84,0.108835108,0.990916364,1.263576564
12665,759.9,759.9,0.101450589,0.993111526,1.285783736
12666,759.96,759.96,0.096358586,0.997885343,1.296761695
12667,760.02,760.02,0.093649101,0.995284496,1.301798105
12668,760.08,760.08,0.094041365,0.995032568,1.3038668
12669,760.14,760.14,0.096573167,0.993436656,1.298403645
12670,760.2,760.2,0.098854832,0.990853651,1.28070569
12671,760.26,760.26,0.101007863,0.988494959,1.275793391
12672,760.32,760.32,0.100753223,0.9912474,1.280213878
12673,760.38,760.38,0.098609053,0.991723459,1.290525559
12674,760.44,760.44,0.097421756,0.9943569,1.277063489
12675,760.5,760.5,0.096834878,0.992590676,1.284690566
12676,760.56,760.56,0.096389828,0.995577816,1.288889352
12677,760.62,760.62,0.098297759,0.995510045,1.274333786
12678,760.68,760.68,0.103013706,0.990636466,1.256151936
12679,760.74,760.74,0.106514737,0.990450664,1.250066137
12680,760.8,760.8,0.10920904,0.991134153,1.222974297
12681,760.86,760.86,0.11029056,0.988568599,1.233383887
12682,760.92,760.92,0.108337561,0.994015918,1.229773073
12683,760.98,760.98,0.10963453,0.990912357,1.218847881
12684,761.04,761.04,0.110779381,0.988846102,1.221418595
12685,761.1,761.1,0.11348624,0.989541979,1.218985992
12686,761.16,761.16,0.115086526,0.989550243,1.212423893
12687,761.22,761.22,0.116077851,0.992491096,1.20418354
12688,761.28,761.28,0.117916144,0.992847876,1.198341745
12689,761.34,761.34,0.118937999,0.990725533,1.201728975
12690,761.4,761.4,0.118696503,0.989884122,1.187259183
12691,761.46,761.46,0.116846798,0.990712846,1.183620867
12692,761.52,761.52,0.113711901,0.99254839,1.189038361
12693,761.58,761.58,0.111444901,0.992486068,1.179107473
12694,761.64,761.64,0.1088667,0.992891029,1.177841309
12695,761.7,761.7,0.106760914,0.99328838,1.188561187
12696,761.76,761.76,0.105281723,0.991533213,1.194796117
12697,761.82,761.82,0.103827905,0.994999961,1.202217421
12698,761.88,761.88,0.104409065,0.994790289,1.202714345
12699,761.94,761.94,0.105133611,0.992021708,1.209269681
12700,762,762,0.105656182,0.99155456,1.214748712
12701,762.06,762.06,0.107768347,0.993520013,1.225368111
12702,762.12,762.12,0.110815769,0.99367682,1.210241696
12703,762.18,762.18,0.115908295,0.991456838,1.205324646
12704,762.24,762.24,0.121325144,0.991243864,1.20193019
12705,762.3,762.3,0.125196246,0.991921558,1.182036305
12706,762.36,762.36,0.13260826,0.994041119,1.179767679
12707,762.42,762.42,0.141874986,0.989519366,1.178094611
12708,762.48,762.48,0.14977392,0.987844639,1.179974318
12709,762.54,762.54,0.155607883,0.987391323,1.182528275
12710,762.6,762.6,0.155042856,0.985188684,1.181186546
12711,762.66,762.66,0.147765608,0.994859159,1.188412042
12712,762.72,762.72,0.141242416,0.993939563,1.204332159
12713,762.78,762.78,0.136122006,0.992602105,1.222302858
12714,762.84,762.84,0.133071181,0.991421664,1.226628321
12715,762.9,762.9,0.134856788,0.991799062,1.233117503
12716,762.96,762.96,0.13929829,0.989581215,1.237177291
12717,763.02,763.02,0.14584972,0.990967575,1.238089951
12718,763.08,763.08,0.154555285,0.989543356,1.241070628
12719,763.14,763.14,0.158608606,0.987293689,1.249256453
12720,763.2,763.2,0.156852621,0.989835455,1.253709078
12721,763.26,763.26,0.15411742,0.990578395,1.265265012
12722,763.32,763.32,0.146153546,0.992706266,1.274804213
12723,763.38,763.38,0.138484627,0.990035313,1.295732484
12724,763.44,763.44,0.132237116,0.993333703,1.304721937
12725,763.5,763.5,0.128389909,0.991974543,1.311446712
12726,763.56,763.56,0.125423256,0.991574578,1.323811934
12727,763.62,763.62,0.125085249,0.992592337,1.323993227
12728,763.68,763.68,0.122399479,0.990650768,1.325496446
12729,763.74,763.74,0.123017054,0.992300572,1.334043734
12730,763.8,763.8,0.124501458,0.990106183,1.325238501
12731,763.86,763.86,0.125282191,0.992522718,1.317122936
12732,763.92,763.92,0.125010927,0.990346465,1.29689164
12733,763.98,763.98,0.120751145,0.989943671,1.31024037
12734,764.04,764.04,0.113957263,0.990876184,1.318235548
12735,764.1,764.1,0.10972803,0.991805161,1.328001285
12736,764.16,764.16,0.105077839,0.993225028,1.346017263
12737,764.22,764.22,0.102322058,0.992114807,1.366239881
12738,764.28,764.28,0.101503335,0.990024767,1.385229423
12739,764.34,764.34,0.10223092,0.993571439,1.398473771
12740,764.4,764.4,0.102399746,0.989406637,1.39507881
12741,764.46,764.46,0.102254814,0.990518502,1.399566444
12742,764.52,764.52,0.103096136,0.991805161,1.393541038
12743,764.58,764.58,0.105943225,0.990469584,1.372218686
12744,764.64,764.64,0.109565541,0.990270085,1.352212615
12745,764.7,764.7,0.113440706,0.988377061,1.316041305
12746,764.76,764.76,0.116109697,0.990449863,1.286505415
12747,764.82,764.82,0.114401275,0.988801237,1.259418954
12748,764.88,764.88,0.110808019,0.989470282,1.240526462
12749,764.94,764.94,0.105873558,0.991575916,1.228909829
12750,765,765,0.103233723,0.991775728,1.220367733
12751,765.06,765.06,0.101021033,0.988075593,1.205504214
12752,765.12,765.12,0.101249956,0.99123377,1.185735692
12753,765.18,765.18,0.101368812,0.991227222,1.171843564
12754,765.24,765.24,0.10376771,0.9934008,1.147701491
12755,765.3,765.3,0.106423002,0.991031449,1.138483928
12756,765.36,765.36,0.106465384,0.989251598,1.121682255
12757,765.42,765.42,0.105883645,0.991552309,1.113671212
12758,765.48,765.48,0.10313365,0.999013477,1.109722558
12759,765.54,765.54,0.10520888,0.993444104,1.109114142
12760,765.6,765.6,0.106205351,0.99465383,1.110601769
12761,765.66,765.66,0.106274592,0.99455016,1.103310108
12762,765.72,765.72,0.10553589,0.990469968,1.11605179
12763,765.78,765.78,0.09998221,0.992990681,1.117247077
12764,765.84,765.84,0.095376761,0.996280157,1.113589094
12765,765.9,765.9,0.091736931,0.995330176,1.132565113
12766,765.96,765.96,0.091647512,0.995636042,1.120694024
12767,766.02,766.02,0.091441731,0.99528536,1.133804328
12768,766.08,766.08,0.092133442,0.994147061,1.125433999
12769,766.14,766.14,0.092141787,0.993256485,1.123108548
12770,766.2,766.2,0.091177372,1.000817853,1.12283335
12771,766.26,766.26,0.092792191,0.999375038,1.122077511
12772,766.32,766.32,0.0958992,0.995397999,1.113621494
12773,766.38,766.38,0.09655221,0.996423516,1.114158858
12774,766.44,766.44,0.093690237,0.995820457,1.119125314
12775,766.5,766.5,0.087865415,1.000993348,1.115322257
12776,766.56,766.56,0.083244079,1.00419204,1.118050835
12777,766.62,766.62,0.08298659,1.001667882,1.114380444
12778,766.68,766.68,0.086745553,0.998550988,1.124484245
12779,766.74,766.74,0.091766831,0.992862633,1.123521128
12780,766.8,766.8,0.093372134,0.997069603,1.12458518
12781,766.86,766.86,0.096379975,0.996075315,1.120526054
12782,766.92,766.92,0.099802017,0.998531079,1.123268201
12783,766.98,766.98,0.102303066,0.994830922,1.116360612
12784,767.04,767.04,0.104323035,0.995715771,1.117354214
12785,767.1,767.1,0.104634097,0.995095423,1.119830742
12786,767.16,767.16,0.099956135,0.994491246,1.124267722
12787,767.22,767.22,0.095585167,1.00242685,1.131887264
12788,767.28,767.28,0.095818268,0.998142728,1.128086998
12789,767.34,767.34,0.09869615,0.99839163,1.132621849
12790,767.4,767.4,0.105661997,0.991043631,1.13446317
12791,767.46,767.46,0.110954425,0.988428891,1.14002997
12792,767.52,767.52,0.111550541,0.992140402,1.139900569
12793,767.58,767.58,0.109930733,0.992766473,1.142295231
12794,767.64,767.64,0.106273078,0.996067873,1.13866548
12795,767.7,767.7,0.103900706,0.996940397,1.150035501
12796,767.76,767.76,0.105022585,0.995093418,1.151655127
12797,767.82,767.82,0.1083196,0.996348933,1.156496858
12798,767.88,767.88,0.114587489,0.99680598,1.157977651
12799,767.94,767.94,0.12090031,0.995576373,1.146205499
12800,768,768,0.125623515,0.996693408,1.151542567
12801,768.06,768.06,0.131062752,0.996183464,1.148853007
12802,768.12,768.12,0.132257731,0.991983729,1.143878811
12803,768.18,768.18,0.12916543,0.995087901,1.154653703
12804,768.24,768.24,0.123417824,0.992134631,1.163066394
12805,768.3,768.3,0.115650527,0.9969361,1.169984614
12806,768.36,768.36,0.113121973,0.991408885,1.181625882
12807,768.42,768.42,0.113514094,0.994458414,1.185237709
12808,768.48,768.48,0.113900447,0.992612276,1.198061894
12809,768.54,768.54,0.113395929,0.990379721,1.189684822
12810,768.6,768.6,0.111939131,0.99428216,1.191552015
12811,768.66,768.66,0.110934625,0.992905626,1.188189419
12812,768.72,768.72,0.110144749,0.993650093,1.188870858
12813,768.78,768.78,0.110683528,0.989589775,1.192590233
12814,768.84,768.84,0.111853899,0.991211404,1.184882287
12815,768.9,768.9,0.114342769,0.99030069,1.190804327
12816,768.96,768.96,0.117498184,0.991454167,1.185359219
12817,769.02,769.02,0.122458,0.992362322,1.175798364
12818,769.08,769.08,0.128367902,0.991837682,1.168026858
12819,769.14,769.14,0.133487552,0.993449372,1.158552254
12820,769.2,769.2,0.135776993,0.989496431,1.152794789
12821,769.26,769.26,0.135603993,0.990361494,1.146967516
12822,769.32,769.32,0.133067522,0.994097459,1.145011092
12823,769.38,769.38,0.130026083,0.993438966,1.154185071
12824,769.44,769.44,0.128452862,0.994776577,1.153206611
12825,769.5,769.5,0.127298618,0.995186942,1.159951725
12826,769.56,769.56,0.129326025,0.993583246,1.166709788
12827,769.62,769.62,0.131159599,0.992894404,1.189383402
12828,769.68,769.68,0.131610259,0.989526724,1.189426128
12829,769.74,769.74,0.131597701,0.991454494,1.202030964
12830,769.8,769.8,0.129478325,0.99284627,1.20895567
12831,769.86,769.86,0.12758822,0.993083438,1.223494905
12832,769.92,769.92,0.12651019,0.994417818,1.230793276
12833,769.98,769.98,0.126600903,0.990752706,1.253855043
12834,770.04,770.04,0.126149943,0.992314537,1.272625341
12835,770.1,770.1,0.125730992,0.992756779,1.279623035
12836,770.16,770.16,0.126198975,0.991406818,1.296546908
12837,770.22,770.22,0.127844074,0.989248549,1.314724989
12838,770.28,770.28,0.128450557,0.988567731,1.326573263
12839,770.34,770.34,0.127878792,0.991275083,1.324507994
12840,770.4,770.4,0.1275896,0.988724863,1.324201093
12841,770.46,770.46,0.128514767,0.992093269,1.318653622
12842,770.52,770.52,0.131291508,0.988928562,1.311147276
12843,770.58,770.58,0.135641213,0.98908115,1.308747551
12844,770.64,770.64,0.138705895,0.990955795,1.293294973
12845,770.7,770.7,0.143050094,0.987686601,1.287975981
12846,770.76,770.76,0.145626709,0.988247805,1.261372422
12847,770.82,770.82,0.143875835,0.986326877,1.257322662
12848,770.88,770.88,0.138356791,0.987915407,1.248525697
12849,770.94,770.94,0.13236497,0.98947525,1.237918822
12850,771,771,0.125661249,0.992140898,1.238673217
12851,771.06,771.06,0.125610653,0.990375322,1.23814708
12852,771.12,771.12,0.126880123,0.990762633,1.234537153
12853,771.18,771.18,0.127929705,0.989236762,1.223367148
12854,771.24,771.24,0.126878447,0.989000136,1.215501273
12855,771.3,771.3,0.121774396,0.991358906,1.212345155
12856,771.36,771.36,0.117549817,0.993379903,1.213229292
12857,771.42,771.42,0.112949232,0.990938497,1.208914595
12858,771.48,771.48,0.109891827,0.992313017,1.207254122
12859,771.54,771.54,0.107731971,0.993124096,1.206489328
12860,771.6,771.6,0.10650139,0.99118496,1.209403757
12861,771.66,771.66,0.106723728,0.989756709,1.200515803
12862,771.72,771.72,0.105671773,0.991261251,1.194668854
12863,771.78,771.78,0.104226147,0.992092776,1.198993711
12864,771.84,771.84,0.101424891,0.991110253,1.205017469
12865,771.9,771.9,0.099599228,0.992190471,1.18315757
12866,771.96,771.96,0.098744152,0.994874723,1.188842672
12867,772.02,772.02,0.098776797,0.99262562,1.180510114
12868,772.08,772.08,0.100189591,0.995651292,1.182940806
12869,772.14,772.14,0.100457168,0.994030763,1.172308894
12870,772.2,772.2,0.100069601,0.993107662,1.172468806
12871,772.26,772.26,0.099670241,0.994444802,1.16873203
12872,772.32,772.32,0.098138626,0.998368796,1.157288422
12873,772.38,772.38,0.098229243,0.99384514,1.153160888
12874,772.44,772.44,0.097541185,0.995069572,1.154295196
12875,772.5,772.5,0.095128179,0.994691738,1.16060873
12876,772.56,772.56,0.092637831,0.996851982,1.154994923
12877,772.62,772.62,0.086189931,0.996948805,1.157055189
12878,772.68,772.68,0.081831239,0.995968254,1.154074543
12879,772.74,772.74,0.078435662,0.996404322,1.140940186
12880,772.8,772.8,0.075721247,1.00219408,1.137563442
12881,772.86,772.86,0.076162725,1.001927912,1.133012246
12882,772.92,772.92,0.076943242,1.005550213,1.120657938
12883,772.98,772.98,0.079960503,1.002568881,1.117994126
12884,773.04,773.04,0.083475238,0.998773599,1.112982575
12885,773.1,773.1,0.088298881,1.000868767,1.112630693
12886,773.16,773.16,0.089698808,0.998935175,1.118936023
12887,773.22,773.22,0.093406397,1.004527884,1.1072732
12888,773.28,773.28,0.101561904,0.99556772,1.114544823
12889,773.34,773.34,0.106278999,0.999900334,1.113257792
12890,773.4,773.4,0.11046303,0.996306284,1.107043824
12891,773.46,773.46,0.111147024,0.995844217,1.106412183
12892,773.52,773.52,0.109450386,1.000748519,1.109460301
12893,773.58,773.58,0.110664623,0.995854218,1.125560231
12894,773.64,773.64,0.113330305,0.991796166,1.119601222
12895,773.7,773.7,0.114529417,0.990540845,1.132248149
12896,773.76,773.76,0.112757218,0.990345322,1.129182535
12897,773.82,773.82,0.109422799,0.996232078,1.128683006
12898,773.88,773.88,0.106263718,1.001518221,1.126849946
12899,773.94,773.94,0.108471913,0.993750041,1.127904983
12900,774,774,0.112169411,0.993454228,1.128066968
12901,774.06,774.06,0.11486489,0.991605068,1.12824906
12902,774.12,774.12,0.115683338,0.989291682,1.130571306
12903,774.18,774.18,0.112154967,0.99092913,1.12979208
12904,774.24,774.24,0.106925221,0.994650494,1.123942971
12905,774.3,774.3,0.102021059,0.993053908,1.137033554
12906,774.36,774.36,0.095696321,0.992182155,1.134538135
12907,774.42,774.42,0.089282375,0.996521564,1.149920916
12908,774.48,774.48,0.08588439,0.998208314,1.137292795
12909,774.54,774.54,0.083400628,1.001888235,1.143053696
12910,774.6,774.6,0.085812388,1.000716923,1.144342955
12911,774.66,774.66,0.092406082,0.996700634,1.155388029
12912,774.72,774.72,0.099706559,0.993997828,1.163528239
12913,774.78,774.78,0.10358345,0.992643647,1.169639496
12914,774.84,774.84,0.104871353,0.99480007,1.17856099
12915,774.9,774.9,0.104278485,0.996388593,1.171055643
12916,774.96,774.96,0.104014469,0.998342824,1.189534762
12917,775.02,775.02,0.107550975,0.997320054,1.199545026
12918,775.08,775.08,0.111588156,0.993201156,1.210210474
12919,775.14,775.14,0.115180606,0.998286338,1.220002557
12920,775.2,775.2,0.118408458,0.991973588,1.231106972
12921,775.26,775.26,0.124489021,0.995214846,1.236982177
12922,775.32,775.32,0.131354149,0.99571312,1.242773473
12923,775.38,775.38,0.142211047,0.991054274,1.240440888
12924,775.44,775.44,0.153482803,0.991018336,1.23793927
12925,775.5,775.5,0.163139435,0.987906875,1.242146492
12926,775.56,775.56,0.168310538,0.987477292,1.249322825
12927,775.62,775.62,0.169545228,0.990641412,1.236179397
12928,775.68,775.68,0.170826737,0.990041277,1.241975732
12929,775.74,775.74,0.170406265,0.989470606,1.23921266
12930,775.8,775.8,0.173029741,0.988605976,1.228859989
12931,775.86,775.86,0.175631248,0.989417481,1.218479048
12932,775.92,775.92,0.17903783,0.989911476,1.203638371
12933,775.98,775.98,0.183272601,0.990136402,1.190587668
12934,776.04,776.04,0.185951716,0.989906677,1.17673409
12935,776.1,776.1,0.188272454,0.99094467,1.166427654
12936,776.16,776.16,0.185183157,0.991995787,1.161703415
12937,776.22,776.22,0.182277459,0.990938111,1.156940152
12938,776.28,776.28,0.180241354,0.991067518,1.160134631
12939,776.34,776.34,0.176680135,0.991027744,1.162578464
12940,776.4,776.4,0.173769533,0.989815475,1.165127498
12941,776.46,776.46,0.167918014,0.989548969,1.170093855
12942,776.52,776.52,0.16322608,0.991457692,1.172601956
12943,776.58,776.58,0.158528875,0.991263163,1.179863186
12944,776.64,776.64,0.155210294,0.990973453,1.183545639
12945,776.7,776.7,0.152336474,0.99066572,1.176838268
12946,776.76,776.76,0.149326034,0.992333521,1.172020926
12947,776.82,776.82,0.147986583,0.991439195,1.172449547
12948,776.88,776.88,0.146585555,0.990717364,1.178265151
12949,776.94,776.94,0.146439379,0.991221414,1.183573986
12950,777,777,0.146225808,0.991014894,1.194307702
12951,777.06,777.06,0.14688727,0.991105215,1.192593469
12952,777.12,777.12,0.149332497,0.99107777,1.195862419
12953,777.18,777.18,0.152265257,0.988424043,1.19072776
12954,777.24,777.24,0.154026847,0.987659105,1.198767816
12955,777.3,777.3,0.155193724,0.985953448,1.200825674
12956,777.36,777.36,0.153671126,0.98738941,1.206551566
12957,777.42,777.42,0.149547533,0.985957048,1.211981893
12958,777.48,777.48,0.145746097,0.989639524,1.220792742
12959,777.54,777.54,0.141813326,0.989407843,1.2261351
12960,777.6,777.6,0.139260868,0.98780781,1.231819177
12961,777.66,777.66,0.138087468,0.988270314,1.228771024
12962,777.72,777.72,0.139170353,0.988191016,1.225697822
12963,777.78,777.78,0.140318593,0.987863153,1.225745338
12964,777.84,777.84,0.141435855,0.988425435,1.220542301
12965,777.9,777.9,0.142842759,0.988693323,1.214739354
12966,777.96,777.96,0.142534422,0.98808639,1.210927721
12967,778.02,778.02,0.140841853,0.989293772,1.212702541
12968,778.08,778.08,0.140692049,0.990881883,1.219263115
12969,778.14,778.14,0.140494294,0.990368754,1.221562771
12970,778.2,778.2,0.141761207,0.98816142,1.217084096
12971,778.26,778.26,0.144977048,0.99009134,1.230065609
12972,778.32,778.32,0.148475116,0.99026713,1.226716564
12973,778.38,778.38,0.152007577,0.989944772,1.224287279
12974,778.44,778.44,0.153247227,0.989308522,1.233414194
12975,778.5,778.5,0.153591341,0.988360317,1.230616205
12976,778.56,778.56,0.153886897,0.991000658,1.229282951
12977,778.62,778.62,0.153045838,0.988799698,1.237813753
12978,778.68,778.68,0.150414493,0.98818745,1.243363146
12979,778.74,778.74,0.147055205,0.989101019,1.257417816
12980,778.8,778.8,0.143170616,0.991553631,1.26668942
12981,778.86,778.86,0.13930673,0.990638184,1.265543948
12982,778.92,778.92,0.137199678,0.990625508,1.276482806
12983,778.98,778.98,0.136039005,0.991700323,1.276338283
12984,779.04,779.04,0.135233138,0.992030412,1.279914817
12985,779.1,779.1,0.135917632,0.991754639,1.271261222
12986,779.16,779.16,0.13672969,0.990179982,1.272160172
12987,779.22,779.22,0.140309538,0.989303999,1.274077959
12988,779.28,779.28,0.142425957,0.990151982,1.264090026
12989,779.34,779.34,0.145159501,0.990026155,1.264518503
12990,779.4,779.4,0.150108379,0.989868699,1.260216131
12991,779.46,779.46,0.155795249,0.990650898,1.253812976
12992,779.52,779.52,0.164366532,0.986461662,1.242427963
12993,779.58,779.58,0.171863151,0.985657525,1.235060734
12994,779.64,779.64,0.17522464,0.987821812,1.225127182
12995,779.7,779.7,0.174467854,0.988244832,1.219026622
12996,779.76,779.76,0.167696382,0.991237465,1.220731374
12997,779.82,779.82,0.162133965,0.991970767,1.2200662
12998,779.88,779.88,0.157656201,0.990666458,1.221466226
12999,779.94,779.94,0.157237108,0.991794844,1.2305522
13000,780,780,0.157779998,0.989790973,1.243207917
13001,780.06,780.06,0.159240106,0.995986633,1.245189765
13002,780.12,780.12,0.165447811,0.992098205,1.244019358
13003,780.18,780.18,0.176613271,0.990470949,1.239046419
13004,780.24,780.24,0.185045471,0.990565789,1.237298184
13005,780.3,780.3,0.188926624,0.988158514,1.237698387
13006,780.36,780.36,0.184933883,0.988375338,1.240391374
13007,780.42,780.42,0.177543786,0.992078599,1.241323243
13008,780.48,780.48,0.169977196,0.990536555,1.244852382
13009,780.54,780.54,0.164236986,0.991196678,1.24918377
13010,780.6,780.6,0.162142502,0.988503249,1.252095328
13011,780.66,780.66,0.15801239,0.989030573,1.255849737
13012,780.72,780.72,0.153068881,0.989192125,1.252921448
13013,780.78,780.78,0.146892798,0.986750047,1.254957413
13014,780.84,780.84,0.139521286,0.991077946,1.261683646
13015,780.9,780.9,0.1345344,0.989961589,1.268533023
13016,780.96,780.96,0.130648669,0.990207399,1.27421439
13017,781.02,781.02,0.126685868,0.98934974,1.280678581
13018,781.08,781.08,0.125229684,0.988434522,1.289949277
13019,781.14,781.14,0.126838049,0.990308881,1.296908172
13020,781.2,781.2,0.130311716,0.98997629,1.305147374
13021,781.26,781.26,0.133473239,0.989326296,1.30348269
13022,781.32,781.32,0.134919405,0.989319933,1.314694874
13023,781.38,781.38,0.136160102,0.988463523,1.308184014
13024,781.44,781.44,0.133988397,0.988118463,1.329029644
13025,781.5,781.5,0.132725122,0.987250421,1.331254665
13026,781.56,781.56,0.131046925,0.992910548,1.332801342
13027,781.62,781.62,0.135214336,0.99361034,1.322341719
13028,781.68,781.68,0.145569158,0.98871834,1.31073774
13029,781.74,781.74,0.153136509,0.988785165,1.290173229
13030,781.8,781.8,0.159591923,0.986505251,1.27935176
13031,781.86,781.86,0.156417523,0.989971352,1.282613113
13032,781.92,781.92,0.14949794,0.992950112,1.281158826
13033,781.98,781.98,0.14402581,0.992070745,1.280903925
13034,782.04,782.04,0.141270948,0.992286216,1.284317003
13035,782.1,782.1,0.142572659,0.988780092,1.284938483
13036,782.16,782.16,0.144915456,0.987545085,1.279199954
13037,782.22,782.22,0.147106549,0.987115797,1.270972841
13038,782.28,782.28,0.146551432,0.984696649,1.2669865
13039,782.34,782.34,0.144387953,0.987786577,1.280005602
13040,782.4,782.4,0.143507842,0.988299754,1.280729469
13041,782.46,782.46,0.13996178,0.991510877,1.288152432
13042,782.52,782.52,0.137894692,0.989741837,1.288576312
13043,782.58,782.58,0.136305967,0.987546249,1.292644781
13044,782.64,782.64,0.135605559,0.989756763,1.281234205
13045,782.7,782.7,0.134874634,0.989942267,1.292096874
13046,782.76,782.76,0.133021744,0.988049313,1.299542634
13047,782.82,782.82,0.131892977,0.989047178,1.288142576
13048,782.88,782.88,0.128919748,0.987341386,1.300590603
13049,782.94,782.94,0.124503332,0.985702653,1.297527937
13050,783,783,0.122246902,0.991012389,1.2961926
13051,783.06,783.06,0.121218642,0.988919305,1.285584467
13052,783.12,783.12,0.120775972,0.989885214,1.275027731
13053,783.18,783.18,0.120539409,0.990495994,1.28574885
13054,783.24,783.24,0.121148842,0.990181227,1.275062049
13055,783.3,783.3,0.121308486,0.991289929,1.27182518
13056,783.36,783.36,0.121392469,0.990074482,1.276399164
13057,783.42,783.42,0.122978174,0.989674317,1.282307712
13058,783.48,783.48,0.123210072,0.987277166,1.288418654
13059,783.54,783.54,0.122005223,0.988759001,1.291867649
13060,783.6,783.6,0.121661206,0.98741158,1.30775702
13061,783.66,783.66,0.121381271,0.989537199,1.311738207
13062,783.72,783.72,0.120401244,0.988574284,1.312011877
13063,783.78,783.78,0.119471092,0.990096324,1.313920982
13064,783.84,783.84,0.120982012,0.98684931,1.31749407
13065,783.9,783.9,0.124114664,0.987151043,1.31704024
13066,783.96,783.96,0.12769137,0.988003913,1.307447931
13067,784.02,784.02,0.129364976,0.987123021,1.312196675
13068,784.08,784.08,0.131384354,0.986666609,1.296814827
13069,784.14,784.14,0.13193951,0.988008827,1.29009209
13070,784.2,784.2,0.13474691,0.989072651,1.280763668
13071,784.26,784.26,0.139945094,0.987564857,1.275709839
13072,784.32,784.32,0.142545496,0.986179999,1.272321154
13073,784.38,784.38,0.143933075,0.988923453,1.254061737
13074,784.44,784.44,0.142702721,0.989159724,1.256868306
13075,784.5,784.5,0.141779527,0.991432481,1.268522189
13076,784.56,784.56,0.143944274,0.990039492,1.25847273
13077,784.62,784.62,0.147065294,0.986949432,1.250980139
13078,784.68,784.68,0.147523932,0.985635989,1.258920883
13079,784.74,784.74,0.145585462,0.988438452,1.25580192
13080,784.8,784.8,0.139294959,0.989868807,1.267058846
13081,784.86,784.86,0.136524925,0.989104608,1.272012462
13082,784.92,784.92,0.13371083,0.989755694,1.277464127
13083,784.98,784.98,0.131565264,0.990370256,1.286232514
13084,785.04,785.04,0.129590143,0.987248298,1.284202088
13085,785.1,785.1,0.12671193,0.989833413,1.281107664
13086,785.16,785.16,0.126677895,0.989099925,1.278513319
13087,785.22,785.22,0.126992143,0.99267377,1.270737192
13088,785.28,785.28,0.130461784,0.993129127,1.271187796
13089,785.34,785.34,0.136892045,0.989727101,1.25935016
13090,785.4,785.4,0.142203042,0.990979621,1.251599392
13091,785.46,785.46,0.148196138,0.989469996,1.246412621
13092,785.52,785.52,0.153995252,0.990596396,1.242417241
13093,785.58,785.58,0.158076877,0.988360899,1.229695927
13094,785.64,785.64,0.160059419,0.986842513,1.224427605
13095,785.7,785.7,0.158626229,0.984956473,1.231399122
13096,785.76,785.76,0.153301028,0.987955961,1.242510105
13097,785.82,785.82,0.147586759,0.990612914,1.241306491
13098,785.88,785.88,0.144524151,0.991349453,1.25150197
13099,785.94,785.94,0.143168969,0.98873692,1.258890411
13100,786,786,0.143361027,0.990150611,1.258599344
13101,786.06,786.06,0.145743959,0.98925821,1.248551919
13102,786.12,786.12,0.14849372,0.988484909,1.250064678
13103,786.18,786.18,0.151098763,0.98781863,1.241777161
13104,786.24,786.24,0.1534319,0.989774849,1.244476438
13105,786.3,786.3,0.152745675,0.989214745,1.252432266
13106,786.36,786.36,0.150586342,0.989198955,1.241147827
13107,786.42,786.42,0.148989014,0.987782296,1.257724275
13108,786.48,786.48,0.146998469,0.989857277,1.26476636
13109,786.54,786.54,0.143996223,0.990049797,1.272935191
13110,786.6,786.6,0.143042588,0.989683497,1.271498501
13111,786.66,786.66,0.144393249,0.991281981,1.262102099
13112,786.72,786.72,0.148084899,0.990076784,1.252047693
13113,786.78,786.78,0.151906188,0.991814252,1.24998512
13114,786.84,786.84,0.155981083,0.99092398,1.228597038
13115,786.9,786.9,0.160545587,0.990194869,1.223728275
13116,786.96,786.96,0.164322297,0.990174118,1.232695786
13117,787.02,787.02,0.168182266,0.990932412,1.239711772
13118,787.08,787.08,0.170206441,0.987803137,1.242429558
13119,787.14,787.14,0.167134842,0.98952249,1.251729979
13120,787.2,787.2,0.159600158,0.990184235,1.260273783
13121,787.26,787.26,0.150942843,0.988684945,1.269513256
13122,787.32,787.32,0.143584258,0.990302445,1.272388055
13123,787.38,787.38,0.138941843,0.99274916,1.275692764
13124,787.44,787.44,0.136931378,0.991803182,1.267989664
13125,787.5,787.5,0.140558129,0.988008238,1.259901709
13126,787.56,787.56,0.145805747,0.988247428,1.250960396
13127,787.62,787.62,0.149281351,0.986237447,1.249596266
13128,787.68,787.68,0.151046166,0.987561422,1.24526912
13129,787.74,787.74,0.152104654,0.99122096,1.239430161
13130,787.8,787.8,0.151400122,0.989559193,1.25093966
13131,787.86,787.86,0.15157041,0.990910441,1.252317313
13132,787.92,787.92,0.151878362,0.98964417,1.254399163
13133,787.98,787.98,0.149601961,0.989222223,1.267383039
13134,788.04,788.04,0.148495278,0.98876001,1.276353797
13135,788.1,788.1,0.14554187,0.990866691,1.28324975
13136,788.16,788.16,0.142239358,0.988765336,1.285970211
13137,788.22,788.22,0.140189745,0.988539382,1.294475962
13138,788.28,788.28,0.1399844,0.990693091,1.307099391
13139,788.34,788.34,0.142745636,0.98653236,1.335157794
13140,788.4,788.4,0.144140089,0.988192432,1.352314672
13141,788.46,788.46,0.14229316,0.989392494,1.366925271
13142,788.52,788.52,0.138523344,0.990083314,1.36042968
13143,788.58,788.58,0.135139304,0.990145808,1.362336615
13144,788.64,788.64,0.133213139,0.991009612,1.372139489
